CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1356025.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1686087.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.01;Custo dos Bens Vendidos;-1383827.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02.01;Custo dos Bens Vendidos;-1724090.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.02;Variação do Valor Justo dos Ativos Biológicos;27802.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02.02;Variação do Valor Justo dos Ativos Biológicos;38003.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;1033452.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.03;Resultado Bruto;1452929.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-232610.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-291960.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-18662.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;-17083.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-176119.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-217414.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;8361.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;34884.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-46190.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;-92347.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;800842.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1160969.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-99181.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06;Resultado Financeiro;83393.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;80341.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.01;Receitas Financeiras;208764.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-179522.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.02;Despesas Financeiras;-125371.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;701661.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1244362.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-58754.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-181888.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;-100699.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08.01;Corrente;-185403.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;41945.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08.02;Diferido;3515.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;642907.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.09;Resultado Líquido das Operações Continuadas;1062474.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;642907.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1062474.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;642878.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1062276.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;29.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;198.0000000000;S
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;7.0905900000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01.01;ON;11.7163200000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.02;PN;7.7996500000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01.02;PN;12.8879500000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
15.141.799/0001-03;2022-12-31;1;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01;Receitas das Operações;2891.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01;Receitas das Operações;4536.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.01;Operações de Seguros;2891.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.01;Operações de Seguros;4536.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.01.01;Prêmios de Seguros Ganhos;1170.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.01.01;Prêmios de Seguros Ganhos;306.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.01.02;Outras Receitas de Seguros;1721.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.01.02;Outras Receitas de Seguros;4230.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.02;Operações de Resseguros;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.02;Operações de Resseguros;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.02.01;Prêmios de Resseguros Ganhos;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.02.01;Prêmios de Resseguros Ganhos;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.02.02;Outras Receitas de Resseguros;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.02.02;Outras Receitas de Resseguros;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.03;Operações de Previdência Complementar;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.03;Operações de Previdência Complementar;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.03.01;Rendas de Contribuições Retidas;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.03.01;Rendas de Contribuições Retidas;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.03.02;Variações das Provisões Técnicas;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.03.02;Variações das Provisões Técnicas;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.03.03;Outras Receitas de Prev. Complementar;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.03.03;Outras Receitas de Prev. Complementar;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.04;Operações de Capitalização;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.04;Operações de Capitalização;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.04.01;Receita Líquida com Títs. Capitalização;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.04.01;Receita Líquida com Títs. Capitalização;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.04.02;Variações das Provisões Técnicas;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.04.02;Variações das Provisões Técnicas;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01.04.03;Outras Receitas de Capitalização;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01.04.03;Outras Receitas de Capitalização;0.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Sinistros e Despesas das Operações;1037.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02;Sinistros e Despesas das Operações;-3216.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.01;Operações de Seguros;379.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02.01;Operações de Seguros;-6077.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.01.01;Sinistros Retidos de Seguros;966.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02.01.01;Sinistros Retidos de Seguros;-2958.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.01.02;Despesas de Comercialização de Seguros;-34.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02.01.02;Despesas de Comercialização de Seguros;-15.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.01.03;Outras Despesas de Seguros;-553.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02.01.03;Outras Despesas de Seguros;-3104.0000000000;S
15.144.017/0001-90;2022-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02.02;Operações de Resseguros;658.0000000000;S
